fríðu	f r i: D Y	all
fríður	f r i: D Y r	all
fríður	f r i: D Y r	all
frí	f r i:	all
frí	f r i:	all
fríhöfninni	f r i: h 9 p n I n I	all
fríið	f r i: j I D	all
fríi	f r i: j I	all
fríi	f r i: j I	all
fríi	f r i: j I	all
fríkirkjan	f r i: c_h I r_0 c a n	all
fríkirkjunni	f r i: c_h I r_0 c Y n I	all
fríkirkjuvegi	f r i: c_h I r_0 c Y v ei j I	all
frímann	f r i: m a n	all
frímannsdóttir	f r i: m a n s t ou h t I r	all
frímerki	f r i: m E r_0 c I	all
frímerki	f r i: m E r_0 c I	all
frískt	f r i s t	all
frístundum	f r i: s t Y n t Y m	all
frítekjumark	f r i: t_h E c_h Y m a r_0 k	north_clear
frítekjumark	f r i: t_h E c Y m a r_0 k	standard_clear
frítíma	f r i: t_h i m a	all
frítt	f r i h t	all
fríverslunarsamningur	f r i: v E r_0 s t l Y n a r s a m n i N k Y r	standard_clear
fríverslunarsamningur	f r i: v E s t l Y n a r s a m n i N k Y r	standard_cas
fríverslun	f r i: v E r_0 s t l Y n	standard_clear
fríverslun	f r i: v E s t l Y n	standard_cas
frjálsa	f r j au l s a	all
frjálsan	f r j au l s a n	all
frjálsar	f r j au l s a r	all
frjáls	f r j au l s	all
frjálshyggjumanna	f r j au l s h I c Y m a n a	all
frjálshyggjumannsins	f r j au l s h I c Y m a n s I n s	all
frjálshyggjutaug	f r j au l s h I c Y t_h 9i G	all
frjálsi	f r j au l s I	all
frjálsir	f r j au l s I r	all
frjálsíþróttum	f r j au l s i T r ou h t Y m	all
frjálslega	f r j au l s t l E G a	all
frjálslynda	f r j au l s t l I n t a	all
frjálslynd	f r j au l s t l I n t	all
frjálslyndi	f r j au l s t l I n t I	all
frjálslyndir	f r j au l s t l I n t I r	all
frjálslyndra	f r j au l s t l I n t r a	all
frjálslyndu	f r j au l s t l I n t Y	all
frjálsra	f r j au l s r a	all
frjálsrar	f r j au l s r a r	all
frjálsri	f r j au l s r I	all
frjálsræði	f r j au l s r ai D I	all
frjálst	f r j au l s t	all
frjálsu	f r j au l s Y	all
frjálsum	f r j au l s Y m	all
frjókorn	f r j ou: k_h O r t n_0	standard_clear
frjókorn	f r j ou: k_h O t n_0	standard_cas
frjósemi	f r j ou: s E m I	all
frjósemislyfið	f r j ou: s E m I s t l I v I D	all
from	f r O m	all
front	f r O n_0 t	all
frosið	f r O: s I D	all
frosin	f r O: s I n	all
froskdýr	f r O s k t i r	standard_clear
froskdýr	f r O s t i r	standard_cas
frosta	f r O s t a	all
frostdýpt	f r O s t i f t	all
frost	f r O s t	all
frostið	f r O s t I D	all
frosti	f r O s t I	all
frostkaldan	f r O s k_h a l t a n	standard_cas
frostkaldan	f r O s t k_h a l t a n	standard_clear
frostmark	f r O s t m a r_0 k	all
frostmarki	f r O s t m a r_0 c I	all
frozen	f r ou: s E n	all
fróða	f r ou: D a	all
fróðárheiði	f r ou: D au r_0 h ei D I	all
fróði	f r ou: D I	all
fróðleg	f r ou D l E G	all
fróðlegt	f r ou D l E x t	all
fróðleik	f r ou D l ei k_h	north_clear
fróðleik	f r ou D l ei k	standard_clear
fróðleiks	f r ou D l ei k s	all
fróðleikur	f r ou D l ei k_h Y r	north_clear
fróðleikur	f r ou D l ei k Y r	standard_clear
fróður	f r ou: D Y r	all
frómt	f r ou m_0 t	standard_clear
frómt	f r ou m t_h	northeast_clear
frón	f r ou: n	all
fruma	f r Y: m a	all
frumbyggja	f r Y m p I c a	all
frumbyggjanna	f r Y m p I c a n a	all
frumefni	f r Y: m E p n I	all
frumflutning	f r Y m f l Y h t n i N k	all
frumflutningur	f r Y m f l Y h t n i N k Y r	all
frumflutt	f r Y m f l Y h t	all
frumflytja	f r Y m f l I t j a	all
frumflytjum	f r Y m f l I t_h j Y m	north_clear
frumflytjum	f r Y m f l I t j Y m	standard_clear
frumkvæðið	f r Y m k_h v ai D I D	all
frumkvæði	f r Y m k_h v ai D I	all
frumkvæðisaðilar	f r Y m k_h v ai D I s a D I l a r	all
frumkvöðla	f r Y m k_h v 9 D l a	all
frumkvöðlafræðsla	f r Y m k_h v 9 D l a f r ai D s t l a	all
frumkvöðlar	f r Y m k_h v 9 D l a r	all
frumkvöðlum	f r Y m k_h v 9 D l Y m	all
frumkvöðlunum	f r Y m k_h v 9 D l O n Y m	all
frumkvöðull	f r Y m k_h v 9 D Y t l_0	all
frumleg	f r Y m l E G	all
frummælendur	f r Y m ai l E n t Y r	all
frumraun	f r Y m r 9i n	all
frumsamin	f r Y m s a m I n	all
frumskógar	f r Y m s k ou a r	standard_cas
frumskógar	f r Y m s k ou G a r	standard_clear
frumskógi	f r Y m s k ou j I	all
frumskóginn	f r Y m s k ou j I n	all
frumskóginum	f r Y m s k ou j I n Y m	all
frumskýrslu	f r Y m s c i r_0 s t l Y	standard_clear
frumskýrslu	f r Y m s c i s t l Y	standard_cas
frumstigi	f r Y m s t i j I	all
frumsýna	f r Y m s i n a	all
frumsýnd	f r Y m s i n t	all
frumsýndi	f r Y m s i n t I	all
frumsýndur	f r Y m s i n t Y r	all
frumsýning	f r Y m s i n i N k	all
frumsýningu	f r Y m s i n i N k Y	all
frumsýnir	f r Y m s i n I r	all
frumsýnt	f r Y m s i n_0 t	standard_clear
frumsýnt	f r Y m s i n t_h	northeast_clear
frumtexta	f r Y m t_h E k s t a	all
frumunnar	f r Y: m Y n a r	all
frumur	f r Y: m Y r	all
frumvarpa	f r Y m v a r_0 p a	all
frumvarp	f r Y m v a r_0 p	all
frumvarpið	f r Y m v a r_0 p I D	all
frumvarpi	f r Y m v a r_0 p I	all
frumvarpinu	f r Y m v a r_0 p I n Y	all
frumvarps	f r Y m v a r_0 p s	standard_clear
frumvarps	f r Y m v a r_0 s	standard_cas
frumvarpsins	f r Y m v a r_0 p s I n s	standard_clear
frumvarpsins	f r Y m v a r_0 s I n s	standard_cas
frumvörp	f r Y m v 9 r_0 p	all
frumvörpin	f r Y m v 9 r_0 p I n	all
frumvörpum	f r Y m v 9 r_0 p Y m	all
frumættleiða	f r Y: m ai h t l ei D a	all
frú	f r u:	all
frúnni	f r u n I	all
frygð	f r I G D	all
frysta	f r I s t a	all
frysta	f r I s t a	all
frysta	f r I s t a	all
frystar	f r I s t a r	all
fryst	f r I s t	all
frystibúntum	f r I s t I p u n_0 t Y m	standard_clear
frystibúntum	f r I s t I p u n t_h Y m	northeast_clear
frysti	f r I s t I	all
frystihús	f r I s t I h u s	all
frystihúsinu	f r I s t I h u s I n Y	all
frystingu	f r I s t i N k Y	all
frystum	f r I s t Y m	all
fræddi	f r ai t I	all
fræddu	f r ai t Y	all
fræða	f r ai: D a	all
fræða	f r ai: D a	all
fræðandi	f r ai: D a n t I	all
fræðasetrið	f r ai: D a s E t_h r I D	north_clear
fræðasetrið	f r ai: D a s E t r I D	standard_clear
fræðast	f r ai: D a s t	all
fræði	f r ai: D I	all
fræði	f r ai: D I	all
fræðigrein	f r ai: D I k r ei n	all
fræðiheiti	f r ai: D I h ei t_h I	north_clear
fræðiheiti	f r ai: D I h ei t I	standard_clear
fræðilega	f r ai: D I l E G a	all
fræðilegum	f r ai: D I l E G Y m	all
fræðimaður	f r ai: D I m a D Y r	all
fræðimanna	f r ai: D I m a n a	all
fræðimenn	f r ai: D I m E n	all
fræðimönnum	f r ai: D I m 9 n Y m	all
fræðsla	f r ai D s t l a	all
fræðsluefni	f r ai D s t l Y E p n I	all
fræðslu	f r ai D s t l Y	all
fræðslumiðstöð	f r ai D s t l Y m I D s t 9 D	all
fræðslumiðstöðvar	f r ai D s t l Y m I D s t 9 D v a r	all
fræðslustjóri	f r ai D s t l Y s t j ou r I	all
fræðsluþættir	f r ai D s t l Y T ai h t I r	all
fræðum	f r ai: D Y m	all
fræðum	f r ai: D Y m	all
fræ	f r ai:	all
fræga	f r ai: G a	all
frægan	f r ai: G a n	all
frægasta	f r ai: G a s t a	all
frægasti	f r ai: G a s t I	all
frægð	f r ai G D	all
frægð	f r ai G D	all
fræg	f r ai: G	all
frægir	f r ai: j I r	all
frægt	f r ai x t	all
frægt	f r ai x t	all
frægu	f r ai: G Y	all
frægum	f r ai: G Y m	all
frægur	f r ai: G Y r	all
frægustu	f r ai: G Y s t Y	all
fræjum	f r ai: j Y m	all
frækinn	f r ai: c_h I n	north_clear
frækinn	f r ai: c I n	standard_clear
frænda	f r ai n t a	all
frændfólki	f r ai n t f ou l_0 c I	standard_clear
frændfólki	f r ai n t f ou l c_h I	northeast_clear
frændi	f r ai n t I	all
frændsystkini	f r ai n s I s c I n I	standard_cas
frændsystkini	f r ai n t s I s c I n I	standard_clear
frændsystkinin	f r ai n s I s c I n I n	standard_cas
frændsystkinin	f r ai n t s I s c I n I n	standard_clear
frændum	f r ai n t Y m	all
frændur	f r ai n t Y r	all
frænka	f r ai N_0 k a	standard_clear
frænka	f r ai N k_h a	northeast_clear
frænkan	f r ai N_0 k a n	standard_clear
frænkan	f r ai N k_h a n	northeast_clear
frænku	f r ai N_0 k Y	standard_clear
frænku	f r ai N k_h Y	northeast_clear
frænkum	f r ai N_0 k Y m	standard_clear
frænkum	f r ai N k_h Y m	northeast_clear
frænkunum	f r ai N_0 k O n Y m	standard_clear
frænkunum	f r ai N k_h O n Y m	northeast_clear
frænkur	f r ai N_0 k Y r	standard_clear
frænkur	f r ai N k_h Y r	northeast_clear
frænkurnar	f r ai N_0 k Y r t n a r	standard_clear
frænkurnar	f r ai N k_h Y r t n a r	northeast_clear
fræva	f r ai: v a	all
fræva	f r ai: v a	all
frökkum	f r 9 h k Y m	all
frökkum	f r 9 h k Y m	all
frömdu	f r 9 m t Y	all
frönsk	f r 9 n s k	all
frönsku	f r 9 n s k Y	all
frönskum	f r 9 n s k Y m	all
frönskum	f r 9 n s k Y m	all
fsa	E f E s a	all
fsu	E f E s Y	all
fuck	f 9 h k	all
fucking	f 9 h k i N	all
fu	f u:	all
fuglaflensu	f Y k l a f l E n s Y	all
fugla	f Y k l a	all
fuglahræða	f Y k l a r_0 ai D a	all
fuglakjöt	f Y k l a c_h 9 t_h	north_clear
fuglakjöt	f Y k l a c_h 9 t	standard_clear
fuglalíf	f Y k l a l i v	all
fuglana	f Y k l a n a	all
fuglar	f Y k l a r	all
fuglar	f Y k l a r	all
fuglarnir	f Y k l a r t n I r	standard_clear
fuglarnir	f Y k l a t n I r	standard_cas
fuglastúlka	f Y k l a s t u l_0 k a	standard_clear
fuglastúlka	f Y k l a s t u l k_h a	northeast_clear
fuglasöng	f Y k l a s 9i N k	all
fugl	f Y k l_0	all
fugli	f Y k l I	all
fuglinn	f Y k l I n	all
fuglsgoggur	f Y k l s k O k Y r	all
fuglum	f Y k l Y m	all
fuglum	f Y k l Y m	all
fuglunum	f Y k l O n Y m	all
fuku	f Y: k_h Y	north_clear
fuku	f Y: k Y	standard_clear
fulham	f u l h a m	all
fulla	f Y t l a	all
fulla	f Y t l a	all
fullan	f Y t l a n	all
fullar	f Y t l a r	all
fullbúið	f Y t l_0 p u I D	all
fullfermi	f Y t l_0 f E r m I	all
full	f Y t l_0	all
fullgerður	f Y t l_0 c E r D Y r	all
fullgilda	f Y t l_0 c I l t a	all
fullgilda	f Y t l_0 c I l t a	all
fullgilda	f Y t l_0 c I l t a	all
fullgildi	f Y t l_0 c I l t I	all
fullgildi	f Y t l_0 c I l t I	all
fullgildi	f Y t l_0 c I l t I	all
fullgildingu	f Y t l_0 c I l t i N k Y	all
fullgilt	f Y t l_0 c I l_0 t	all
fullir	f Y t l I r	all
fullklædd	f Y t l_0 k_h l ai t	all
fullkomið	f Y t l_0 k_h O m I D	all
fullkomin	f Y t l_0 k_h O m I n	all
fullkominn	f Y t l_0 k_h O m I n	all
fullkominni	f Y t l_0 k_h O m I n I	all
fullkomlega	f Y t l_0 k_h O m l E G a	all
fullkomna	f Y t l_0 k_h O m n a	all
fullkomna	f Y t l_0 k_h O m n a	all
fullkomnar	f Y t l_0 k_h O m n a r	all
fullkomnari	f Y t l_0 k_h O m n a r I	all
fullkomnu	f Y t l_0 k_h O m n Y	all
fullkomnum	f Y t l_0 k_h O m n Y m	all
fullkomnun	f Y t l_0 k_h O m n Y n	all
fullkomnustu	f Y t l_0 k_h O m n Y s t Y	all
fullkunnugt	f Y t l_0 k_h Y n Y x t	all
fullljóst	f Y t l j ou s t	all
fullmannlega	f Y t l m a n l E G a	all
fullmikið	f Y t l m I c_h I D	north_clear
fullmikið	f Y t l m I c I D	standard_clear
fullnusta	f Y t l n Y s t a	all
fullnusta	f Y t l n Y s t a	all
fullnustu	f Y t l n Y s t Y	all
fullnýtt	f Y t l n i h t	all
fullnægi	f Y t l n ai j I	all
fullnægi	f Y t l n ai j I	all
fullnægingu	f Y t l n ai j i N k Y	all
fullnægir	f Y t l n ai j I r	all
fullnægja	f Y t l n ai j a	all
fullnægja	f Y t l n ai j a	all
fullnægjandi	f Y t l n ai j a n t I	all
fullnægjandi	f Y t l n ai j a n t I	all
fullnægt	f Y t l n ai x t	all
fullorðið	f Y t l O r D I D	all
fullorðin	f Y t l O r D I n	all
fullorðinna	f Y t l O r D I n a	all
fullorðinn	f Y t l O r D I n	all
fullorðinsár	f Y t l O r D I n s au r	all
fullorðinsárum	f Y t l O r D I n s au r Y m	all
fullorðinsefni	f Y t l O r D I n s E p n I	all
fullorðna	f Y t l O r t n a	standard_clear
fullorðna	f Y t l O t n a	standard_cas
fullorðnar	f Y t l O r t n a r	all
fullorðnu	f Y t l O r t n Y	all
fullorðnum	f Y t l O r t n Y m	all
fullra	f Y t l r a	all
fullrar	f Y t l r a r	all
fullreynt	f Y t l r ei n_0 t	standard_clear
fullreynt	f Y t l r ei n t_h	northeast_clear
fullri	f Y t l r I	all
fulls	f Y t l_0 s	all
fulls	f Y t l_0 s	all
fullskipuð	f Y t l_0 s c I p_h Y D	north_clear
fullskipuð	f Y t l_0 s c I p_h Y D	north_clear
fullskipuð	f Y t l_0 s c I p Y D	standard_clear
fullskipuð	f Y t l_0 s c I p Y D	standard_clear
fullstór	f Y t l_0 s t ou r	all
fullt	f Y l_0 t	all
fulltingis	f Y t l_0 t_h i J c I s	all
fulltrúaaðild	f Y t l_0 t_h r u a D I l t	all
fulltrúadeild	f Y t l_0 t_h r u a t ei l t	all
fulltrúafundi	f Y t l_0 t_h r u a f Y n t I	all
fulltrúa	f Y t l_0 t_h r u a	all
fulltrúaráð	f Y t l_0 t_h r u a r au D	all
fulltrúaráð	f Y t l_0 t_h r u a r au D	all
fulltrúaráðs	f Y t l_0 t_h r u a r au D s	all
fulltrúar	f Y t l_0 t_h r u a r	all
fulltrúi	f Y t l_0 t_h r u I	all
fulltrúum	f Y t l_0 t_h r u Y m	all
fullu	f Y t l Y	all
fullum	f Y t l Y m	all
fullur	f Y t l Y r	all
fullvalda	f Y t l v a l t a	all
fullveldi	f Y t l v E l t I	all
fullveldis	f Y t l v E l t I s	all
fullvinnslu	f Y t l v I n s t l Y	all
fullvissa	f Y t l v I s a	all
fullvissa	f Y t l v I s a	all
fullvissa	f Y t l v I s a	all
fullviss	f Y t l v I s	all
fullvissir	f Y t l v I s I r	all
fullvissir	f Y t l v I s I r	all
fullvissuðu	f Y t l v I s Y D Y	all
fullvíst	f Y t l v i s t	all
fully	f u l i	all
fullyrða	f Y t l I r D a	all
fullyrði	f Y t l I r D I	all
fullyrðingar	f Y t l I r D i N k a r	all
fullyrðingarsetningin	f Y t l I r D i N k a r_0 s E h t n i J c I n	all
fullyrðing	f Y t l I r D i N k	all
fullyrðingu	f Y t l I r D i N k Y	all
fullyrðingum	f Y t l I r D i N k Y m	all
fullyrðir	f Y t l I r D I r	all
fullyrt	f Y t l I r_0 t	all
fullyrti	f Y t l I r_0 t I	all
fullyrtu	f Y t l I r_0 t Y	all
fullþakkað	f Y t l_0 T a h k a D	all
fullþróa	f Y t l_0 T r ou a	all
funa	f Y: n a	all
funa	f Y: n a	all
fundað	f Y n t a D	all
fundaði	f Y n t a D I	all
funda	f Y n t a	all
funda	f Y n t a	all
fundar	f Y n t a r	all
fundar	f Y n t a r	all
fundargerð	f Y n t a r c E r D	all
fundargerðir	f Y n t a r c E r D I r	all
fundarins	f Y n t a r I n s	all
fundarmanna	f Y n t a r m a n a	all
fundarmenn	f Y n t a r m E n	all
fundarstjóri	f Y n t a r_0 s t j ou r I	all
fundarstjórn	f Y n t a r_0 s t j ou r t n_0	standard_clear
fundarstjórn	f Y n t a r_0 s t j ou t n_0	standard_cas
fundarstofur	f Y n t a r_0 s t O v Y r	all
fund	f Y n t	all
fundið	f Y n t I D	all
fundið	f Y n t I D	all
fundi	f Y n t I	all
fundin	f Y n t I n	all
fundin	f Y n t I n	all
funding	f 9 n t i N	all
fundinn	f Y n t I n	all
fundinum	f Y n t I n Y m	all
fundir	f Y n t I r	all
fundirnir	f Y n t I r t n I r	standard_clear
fundirnir	f Y n t I t n I r	standard_cas
fundist	f Y n t I s t	all
fundnir	f Y n t n I r	all
funds	f 9 n t s	all
funduðu	f Y n t Y D Y	all
fundu	f Y n t Y	all
fundum	f Y n t Y m	all
fundunum	f Y n t O n Y m	all
fundur	f Y n t Y r	all
fundurinn	f Y n t Y r I n	all
fundust	f Y n t Y s t	all
funeral	f j u: n E r a l	all
fun	f 9 n	all
funi	f Y: n I	all
funi	f Y: n I	all
funk	f 9 N_0 k	all
funkin	f 9 J_0 c I n	all
funny	f 9 n i	all
furða	f Y r D a	all
furða	f Y r D a	all
furðar	f Y r D a r	all
furðuðu	f Y r D Y D Y	all
furðu	f Y r D Y	all
furðulega	f Y r D Y l E G a	all
furðuleg	f Y r D Y l E G	all
furðulegt	f Y r D Y l E x t	all
furðuverk	f Y r D Y v E r_0 k	all
fur	f 9: r	all
furious	f j u: r i j Y s	all
furniture	f 9 r n I t j 9 r	all
furstadæmunum	f Y r_0 s t a t ai m O n Y m	standard_clear
furstadæmunum	f Y s t a t ai m O n Y m	standard_cas
fursta	f Y r_0 s t a	standard_clear
fursta	f Y s t a	standard_cas
furstanum	f Y r_0 s t a n Y m	standard_clear
furstanum	f Y s t a n Y m	standard_cas
fursti	f Y r_0 s t I	standard_clear
fursti	f Y s t I	standard_cas
furstinn	f Y r_0 s t I n	standard_clear
furstinn	f Y s t I n	standard_cas
furutré	f Y: r Y t_h r j E	all
fury	f j u: r i	all
fusion	f j u: s j O n	all
future	f j Y: t j 9 r	all
fúga	f u: k a	all
fúgan	f u: k a n	all
fúgna	f u k n a	all
fúgu	f u: k Y	all
fúgum	f u: k Y m	all
fúguna	f u: k Y n a	all
fúgunni	f u: k Y n I	all
fúgunum	f u: k O n Y m	all
fúgur	f u: k Y r	all
fúgurnar	f u: k Y r t n a r	standard_clear
fúgurnar	f u: k Y t n a r	standard_cas
fúkkalyfjunum	f u h k a l I v j O n Y m	all
fúll	f u t l_0	all
fúlt	f u l_0 t	all
fús	f u: s	all
fúslega	f u s t l E G a	all
fúsum	f u: s Y m	all
fxe	E f E k s E	all
fylgdarliði	f I l t a r l I D I	all
fylgdarmaður	f I l t a r m a D Y r	all
fylgdarmaðurinn	f I l t a r m a D Y r I n	all
fylgd	f I l t	all
fylgd	f I l t	all
fylgdi	f I l t I	all
fylgdist	f I l t I s t	all
fylgdu	f I l t Y	all
fylgdumst	f I l t Y m s t	all
fylgdust	f I l t Y s t	all
fylgibreytu	f I l c I p r ei t_h Y	north_clear
fylgibreytu	f I l c I p r ei t Y	standard_clear
fylgið	f I l c I D	all
fylgi	f I l c I	all
fylgi	f I l c I	all
fylgifiskur	f I l c I f I s k Y r	all
fylgikvilla	f I l c I k_h v I t l a	all
fylgir	f I l c I r	all
fylgirit	f I l c I r I t_h	north_clear
fylgirit	f I l c I r I t	standard_clear
fylgis	f I l c I s	all
fylgiskjal	f I l c I s c a l	all
fylgiskjali	f I l c I s c a l I	all
fylgismenn	f I l c I s m E n	all
fylgist	f I l c I s t	all
fylgja	f I l c a	all
fylgja	f I l c a	all
fylgjandi	f I l c a n t I	all
fylgjandi	f I l c a n t I	all
fylgjandi	f I l c a n t I	all
fylgjast	f I l c a s t	all
fylgjendur	f I l c E n t Y r	all
fylgjum	f I l c Y m	all
fylgjumst	f I l c Y m s t	all
fylgni	f I l n I	all
fylgsni	f I l s t n I	all
fylgst	f I l s t	all
fylgt	f I l_0 t	all
fylja	f I l j a	all
fylja	f I l j a	all
fylki	f I l_0 c I	standard_clear
fylki	f I l_0 c I	standard_clear
fylki	f I l c_h I	northeast_clear
fylki	f I l c_h I	northeast_clear
fylkinga	f I l_0 c i N k a	standard_clear
fylkinga	f I l c_h i N k a	northeast_clear
fylkingar	f I l_0 c i N k a r	standard_clear
fylkingar	f I l c_h i N k a r	northeast_clear
fylking	f I l_0 c i N k	standard_clear
fylking	f I l c_h i N k	northeast_clear
fylkingin	f I l_0 c i J c I n	standard_clear
fylkingin	f I l c_h i J c I n	northeast_clear
fylkingum	f I l_0 c i N k Y m	standard_clear
fylkingum	f I l c_h i N k Y m	northeast_clear
fylkingunni	f I l_0 c i N k Y n I	standard_clear
fylkingunni	f I l c_h i N k Y n I	northeast_clear
fylkinu	f I l_0 c I n Y	standard_clear
fylkinu	f I l c_h I n Y	northeast_clear
fylkir	f I l_0 c I r	standard_clear
fylkir	f I l_0 c I r	standard_clear
fylkir	f I l c_h I r	northeast_clear
fylkir	f I l c_h I r	northeast_clear
fylkis	f I l_0 c I s	standard_clear
fylkis	f I l c_h I s	northeast_clear
fylkishöfðingi	f I l_0 c I s h 9 v D i J c I	standard_clear
fylkishöfðingi	f I l c_h I s h 9 v D i J c I	northeast_clear
fylkishöfðinginn	f I l_0 c I s h 9 v D i J c I n	standard_clear
fylkishöfðinginn	f I l c_h I s h 9 v D i J c I n	northeast_clear
fylkismanna	f I l_0 c I s m a n a	standard_clear
fylkismanna	f I l c_h I s m a n a	northeast_clear
fylkismenn	f I l_0 c I s m E n	standard_clear
fylkismenn	f I l c_h I s m E n	northeast_clear
fylkja	f I l_0 c a	standard_clear
fylkja	f I l_0 c a	standard_clear
fylkja	f I l c_h a	northeast_clear
fylla	f I t l a	all
fylla	f I t l a	all
fyllast	f I t l a s t	all
fyllerí	f I t l E r i	all
fylleríi	f I t l E r i j I	all
fyllibytta	f I t l I p I h t a	all
fyllibyttan	f I t l I p I h t a n	all
fylli	f I t l I	all
fylli	f I t l I	all
fyllilega	f I t l I l E G a	all
fyllingu	f I t l i N k Y	all
fyllir	f I t l I r	all
fyllir	f I t l I r	all
fylliríið	f I t l I r i I D	all
fylliríi	f I t l I r i I	all
fylliríinu	f I t l I r i I n Y	all
fyllist	f I t l I s t	all
fyllri	f I t l r I	all
fyllsta	f I l s t a	all
fyllst	f I l s t	all
fyllst	f I l s t	all
fyllstu	f I l s t Y	all
fyllstu	f I l s t Y	all
fylltar	f I l_0 t a r	all
fylltar	f I l_0 t a r	all
fyllt	f I l_0 t	all
fyllt	f I l_0 t	all
fyllti	f I l_0 t I	all
fyllti	f I l_0 t I	all
fylltist	f I l_0 t I s t	all
fylltu	f I l_0 t Y	all
fylltu	f I l_0 t Y	all
fylltur	f I l_0 t Y r	all
fylltur	f I l_0 t Y r	all
fylltust	f I l_0 t Y s t	all
fyllum	f I t l Y m	all
fyllum	f I t l Y m	all
fyndið	f I n t I D	all
fyndi	f I n t I	all
fyndin	f I n t I n	all
fyndinn	f I n t I n	all
fyndist	f I n t I s t	all
fyrirbrigði	f I: r I r p r I G D I	all
fyrirbyggja	f I: r I r_0 p I c a	all
fyrirbyggjandi	f I: r I r_0 p I c a n t I	all
fyrirbyggjandi	f I: r I r_0 p I c a n t I	all
fyrirbænir	f I: r I r p ai n I r	all
fyrirbænum	f I: r I r_0 p ai n Y m	all
fyrirbærið	f I: r I r p ai r I D	all
fyrirbæri	f I: r I r_0 p ai r I	all
fyrirbæri	f I: r I r_0 p ai r I	all
fyrirfinnst	f I: r I r_0 f I n s t	all
fyrir	f I: r I r	all
fyrirfram	f I: r I r_0 f r a m	all
fyrirgangur	f I: r I r_0 k au N k Y r	all
fyrirgefa	f I: r I r c E v a	all
fyrirgefðu	f I: r I r c E v D Y	all
fyrirgefið	f I: r I r c E v I D	all
fyrirgefningar	f I: r I r c E p n i N k a r	all
fyrirgefning	f I: r I r_0 c E p n i N k	all
fyrirgefningu	f I: r I r c E p n i N k Y	all
fyrirgjöf	f I: r I r_0 c 9 v	all
fyrirgreiðslu	f I: r I r k r ei D s t l Y	all
fyrirheit	f I: r I r_0 h ei t_h	north_clear
fyrirheit	f I: r I r_0 h ei t	standard_clear
fyrirhugaða	f I: r I r_0 h Y G a D a	all
fyrirhugaða	f I: r I r_0 h Y G a D a	all
fyrirhugaðan	f I: r I r_0 h Y G a D a n	all
fyrirhugaðar	f I: r I r_0 h Y G a D a r	all
fyrirhugaðar	f I: r I r_0 h Y G a D a r	all
fyrirhugað	f I: r I r_0 h Y G a D	all
fyrirhugað	f I: r I r_0 h Y G a D	all
fyrirhugaðra	f I: r I r_0 h Y G a D r a	all
fyrirhugaðrar	f I: r I r_0 h Y G a D r a r	all
fyrirhugaðs	f I: r I r_0 h Y G a D s	all
fyrirhugaður	f I: r I r_0 h Y G a D Y r	all
fyrirhuguð	f I: r I r_0 h Y G Y D	all
fyrirhuguðu	f I: r I r_0 h Y G Y D Y	all
fyrirhuguðum	f I: r I r_0 h Y G Y D Y m	all
fyrirhuguðum	f I: r I r_0 h Y G Y D Y m	all
fyrirhyggjuleysi	f I: r I r_0 h I c Y l ei s I	all
fyrirhöfn	f I: r I r_0 h 9 p n_0	all
fyrirkallaður	f I: r I r_0 k_h a t l a D Y r	all
fyrirkomulag	f I: r I r_0 k_h O m Y l a G	all
fyrirkomulagið	f I: r I r_0 k_h O m Y l ai j I D	all
fyrirkomulagi	f I: r I r_0 k_h O m Y l ai j I	all
fyrirkomulaginu	f I: r I r_0 k_h O m Y l ai j I n Y	all
fyrirkomulags	f I: r I r_0 k_h O m Y l a x s	all
fyrirlesara	f I: r I r l E s a r a	all
fyrirlesarar	f I: r I r l E s a r a r	all
fyrirlesari	f I: r I r l E s a r I	all
fyrirlestra	f I: r I r l E s t r a	all
fyrirlestrar	f I: r I r l E s t r a r	all
fyrirlestrarnir	f I: r I r l E s t r a r t n I r	standard_clear
fyrirlestrarnir	f I: r I r l E s t r a t n I r	standard_cas
fyrirlestri	f I: r I r l E s t r I	all
fyrirlestrinum	f I: r I r l E s t r I n Y m	all
fyrirlestrum	f I: r I r l E s t r Y m	all
fyrirlestur	f I: r I r l E s t Y r	all
fyrirlesturinn	f I: r I r l E s t Y r I n	all
fyrirliðabandið	f I: r I r l I D a p a n t I D	all
fyrirliða	f I: r I r l I D a	all
fyrirliðans	f I: r I r l I D a n s	all
fyrirliði	f I: r I r l I D I	all
fyrirliðinn	f I: r I r l I D I n	all
fyrirliggjandi	f I: r I r l I c a n t I	all
fyrirlitið	f I: r I r l I t_h I D	north_clear
fyrirlitið	f I: r I r l I t_h I D	north_clear
fyrirlitið	f I: r I r l I t I D	standard_clear
fyrirlitið	f I: r I r l I t I D	standard_clear
fyrirlitlega	f I: r I r l I t l E G a	all
fyrirlitlega	f I: r I r l I t l E G a	all
fyrirlitningar	f I: r I r l I h t n i N k a r	all
fyrirlitning	f I: r I r l I h t n i N k	all
fyrirlitningu	f I: r I r l I h t n i N k Y	all
fyrirlitninguna	f I: r I r l I h t n i N k Y n a	all
fyrirlitu	f I: r I r l I t_h Y	north_clear
fyrirlitu	f I: r I r l I t Y	standard_clear
fyrirlítur	f I: r I r l i t_h Y r	north_clear
fyrirlítur	f I: r I r l i t Y r	standard_clear
fyrirmunað	f I: r I r m Y n a D	all
fyrirmyndar	f I: r I r m I n t a r	all
fyrirmynd	f I: r I r m I n t	all
